,year,hregion,spc,total,pop,den
317,2016,เขตสุขภาพที่ 13,Pediatrics,242.0,5686646,4.255584047257382
318,2016,เขตสุขภาพที่ 13,Physician,2843.0,5686646,49.994320026250975
319,2016,เขตสุขภาพที่ 13,Preventive Medicine,6.0,5686646,0.10551034827910864
320,2016,เขตสุขภาพที่ 13,Psychiatry,108.0,5686646,1.8991862690239556
321,2016,เขตสุขภาพที่ 13,Radiology,243.0,5686646,4.2731691053039
322,2016,เขตสุขภาพที่ 13,Rehabilitation Medicine,68.0,5686646,1.1957839471632312
323,2016,เขตสุขภาพที่ 13,Surgery,396.0,5686646,6.96368298642117
324,2016,เขตสุขภาพที่ 2,Anesthesiology,51.0,3551375,1.436063496533033
325,2016,เขตสุขภาพที่ 2,Emergency Medicine,15.0,3551375,0.4223716166273626
326,2016,เขตสุขภาพที่ 2,Family Medicine,39.0,3551375,1.0981662032311428
327,2016,เขตสุขภาพที่ 2,General Practitioner,93.0,3551375,2.618704023089648
328,2016,เขตสุขภาพที่ 2,Gynecology,65.0,3551375,1.830277005385238
329,2016,เขตสุขภาพที่ 2,Internal Medicine,174.0,3551375,4.899510752877406
330,2016,เขตสุขภาพที่ 2,Neurosurgery,22.0,3551375,0.6194783710534651
331,2016,เขตสุขภาพที่ 2,Ophthalmology,29.0,3551375,0.8165851254795677
332,2016,เขตสุขภาพที่ 2,Orthopedic,50.0,3551375,1.4079053887578754
333,2016,เขตสุขภาพที่ 2,Otolaryngology,30.0,3551375,0.8447432332547252
334,2016,เขตสุขภาพที่ 2,Pathology,23.0,3551375,0.6476364788286226
335,2016,เขตสุขภาพที่ 2,Pediatrics,95.0,3551375,2.6750202386399633
336,2016,เขตสุขภาพที่ 2,Physician,1609.0,3551375,45.30639541022843
337,2016,เขตสุขภาพที่ 2,Preventive Medicine,18.0,3551375,0.5068459399528351
338,2016,เขตสุขภาพที่ 2,Psychiatry,22.0,3551375,0.6194783710534651
339,2016,เขตสุขภาพที่ 2,Radiology,35.0,3551375,0.9855337721305127
340,2016,เขตสุขภาพที่ 2,Rehabilitation Medicine,20.0,3551375,0.5631621555031502
341,2016,เขตสุขภาพที่ 2,Surgery,98.0,3551375,2.7594945619654356
342,2016,เขตสุขภาพที่ 3,Anesthesiology,24.0,3000209,0.7999442705491517
343,2016,เขตสุขภาพที่ 3,Emergency Medicine,8.0,3000209,0.2666480901830506
344,2016,เขตสุขภาพที่ 3,Family Medicine,33.0,3000209,1.0999233720050836
345,2016,เขตสุขภาพที่ 3,General Practitioner,165.0,3000209,5.4996168600254185
346,2016,เขตสุขภาพที่ 3,Gynecology,41.0,3000209,1.3665714621881342
347,2016,เขตสุขภาพที่ 3,Internal Medicine,99.0,3000209,3.299770116015251
348,2016,เขตสุขภาพที่ 3,Neurosurgery,6.0,3000209,0.19998606763728793
349,2016,เขตสุขภาพที่ 3,Ophthalmology,21.0,3000209,0.6999512367305077
350,2016,เขตสุขภาพที่ 3,Orthopedic,43.0,3000209,1.433233484733897
351,2016,เขตสุขภาพที่ 3,Otolaryngology,19.0,3000209,0.6332892141847452
352,2016,เขตสุขภาพที่ 3,Pathology,5.0,3000209,0.1666550563644066
353,2016,เขตสุขภาพที่ 3,Pediatrics,57.0,3000209,1.8998676425542353
354,2016,เขตสุขภาพที่ 3,Physician,1083.0,3000209,36.09748520853047
355,2016,เขตสุขภาพที่ 3,Preventive Medicine,16.0,3000209,0.5332961803661012
356,2016,เขตสุขภาพที่ 3,Psychiatry,10.0,3000209,0.3333101127288132
357,2016,เขตสุขภาพที่ 3,Radiology,21.0,3000209,0.6999512367305077
358,2016,เขตสุขภาพที่ 3,Rehabilitation Medicine,7.0,3000209,0.23331707891016926
359,2016,เขตสุขภาพที่ 3,Surgery,52.0,3000209,1.7332125861898289
360,2016,เขตสุขภาพที่ 4,Anesthesiology,62.0,5282356,1.1737186967330486
361,2016,เขตสุขภาพที่ 4,Emergency Medicine,43.0,5282356,0.8140307090245338
362,2016,เขตสุขภาพที่ 4,Family Medicine,92.0,5282356,1.7416470983780723
363,2016,เขตสุขภาพที่ 4,General Practitioner,186.0,5282356,3.521156090199146
364,2016,เขตสุขภาพที่ 4,Gynecology,112.0,5282356,2.120266032808088
365,2016,เขตสุขภาพที่ 4,Internal Medicine,357.0,5282356,6.75834797957578
366,2016,เขตสุขภาพที่ 4,Neurosurgery,19.0,5282356,0.3596879877085149
367,2016,เขตสุขภาพที่ 4,Ophthalmology,96.0,5282356,1.8173708852640753
368,2016,เขตสุขภาพที่ 4,Orthopedic,193.0,5282356,3.6536727172496515
369,2016,เขตสุขภาพที่ 4,Otolaryngology,60.0,5282356,1.1358568032900471
370,2016,เขตสุขภาพที่ 4,Pathology,30.0,5282356,0.5679284016450236
371,2016,เขตสุขภาพที่ 4,Pediatrics,170.0,5282356,3.2182609426551334
372,2016,เขตสุขภาพที่ 4,Physician,2949.0,5282356,55.82736188170581
373,2016,เขตสุขภาพที่ 4,Preventive Medicine,21.0,5282356,0.39754988115151646
374,2016,เขตสุขภาพที่ 4,Psychiatry,66.0,5282356,1.2494424836190519
375,2016,เขตสุขภาพที่ 4,Radiology,78.0,5282356,1.476613844277061
376,2016,เขตสุขภาพที่ 4,Rehabilitation Medicine,28.0,5282356,0.530066508202022
377,2016,เขตสุขภาพที่ 4,Surgery,157.0,5282356,2.972158635275623
378,2016,เขตสุขภาพที่ 5,Anesthesiology,69.0,5279484,1.3069459060771849
379,2016,เขตสุขภาพที่ 5,Emergency Medicine,18.0,5279484,0.34094241028100475
380,2016,เขตสุขภาพที่ 5,Family Medicine,31.0,5279484,0.5871785954839526
381,2016,เขตสุขภาพที่ 5,General Practitioner,287.0,5279484,5.436137319480465
382,2016,เขตสุขภาพที่ 5,Gynecology,127.0,5279484,2.4055381169826444
383,2016,เขตสุขภาพที่ 5,Internal Medicine,318.0,5279484,6.023315914964417
384,2016,เขตสุขภาพที่ 5,Neurosurgery,33.0,5279484,0.6250610855151754
385,2016,เขตสุขภาพที่ 5,Ophthalmology,150.0,5279484,2.8411867523417063
386,2016,เขตสุขภาพที่ 5,Orthopedic,144.0,5279484,2.727539282248038
387,2016,เขตสุขภาพที่ 5,Otolaryngology,59.0,5279484,1.117533455921071
388,2016,เขตสุขภาพที่ 5,Pathology,14.0,5279484,0.2651774302185592
389,2016,เขตสุขภาพที่ 5,Pediatrics,144.0,5279484,2.727539282248038
390,2016,เขตสุขภาพที่ 5,Physician,2804.0,5279484,53.111251023774294
391,2016,เขตสุขภาพที่ 5,Preventive Medicine,16.0,5279484,0.30305992024978196
392,2016,เขตสุขภาพที่ 5,Psychiatry,31.0,5279484,0.5871785954839526
393,2016,เขตสุขภาพที่ 5,Radiology,52.0,5279484,0.9849447408117914
394,2016,เขตสุขภาพที่ 5,Rehabilitation Medicine,37.0,5279484,0.7008260655776208
395,2016,เขตสุขภาพที่ 5,Surgery,189.0,5279484,3.5798953079505496
396,2016,เขตสุขภาพที่ 6,Anesthesiology,60.0,5986973,1.002175890888434
397,2016,เขตสุขภาพที่ 6,Emergency Medicine,20.0,5986973,0.3340586302961447
398,2016,เขตสุขภาพที่ 6,Family Medicine,70.0,5986973,1.1692052060365064
399,2016,เขตสุขภาพที่ 6,General Practitioner,362.0,5986973,6.046461208360219
400,2016,เขตสุขภาพที่ 6,Gynecology,132.0,5986973,2.204786959954555
401,2016,เขตสุขภาพที่ 6,Internal Medicine,340.0,5986973,5.678996715034459
402,2016,เขตสุขภาพที่ 6,Neurosurgery,30.0,5986973,0.501087945444217
403,2016,เขตสุขภาพที่ 6,Ophthalmology,66.0,5986973,1.1023934799772774
404,2016,เขตสุขภาพที่ 6,Orthopedic,132.0,5986973,2.204786959954555
405,2016,เขตสุขภาพที่ 6,Otolaryngology,38.0,5986973,0.6347113975626748
406,2016,เขตสุขภาพที่ 6,Pathology,17.0,5986973,0.28394983575172295
407,2016,เขตสุขภาพที่ 6,Pediatrics,155.0,5986973,2.5889543847951213
408,2016,เขตสุขภาพที่ 6,Physician,2721.0,5986973,45.44867665179048
409,2016,เขตสุขภาพที่ 6,Preventive Medicine,36.0,5986973,0.6013055345330603
410,2016,เขตสุขภาพที่ 6,Psychiatry,42.0,5986973,0.7015231236219038
411,2016,เขตสุขภาพที่ 6,Radiology,43.0,5986973,0.718226055136711
412,2016,เขตสุขภาพที่ 6,Rehabilitation Medicine,25.0,5986973,0.41757328787018083
413,2016,เขตสุขภาพที่ 6,Surgery,196.0,5986973,3.2737745769022175
414,2016,เขตสุขภาพที่ 7,Anesthesiology,66.0,5058451,1.3047472437708698
415,2016,เขตสุขภาพที่ 7,Emergency Medicine,12.0,5058451,0.2372267715947036
416,2016,เขตสุขภาพที่ 7,Family Medicine,59.0,5058451,1.1663649603406259
417,2016,เขตสุขภาพที่ 7,General Practitioner,200.0,5058451,3.9537795265783933
418,2016,เขตสุขภาพที่ 7,Gynecology,96.0,5058451,1.8978141727576288
419,2016,เขตสุขภาพที่ 7,Internal Medicine,369.0,5058451,7.294723226537135
420,2016,เขตสุขภาพที่ 7,Neurosurgery,10.0,5058451,0.19768897632891966
421,2016,เขตสุขภาพที่ 7,Ophthalmology,44.0,5058451,0.8698314958472465
422,2016,เขตสุขภาพที่ 7,Orthopedic,50.0,5058451,0.9884448816445983
423,2016,เขตสุขภาพที่ 7,Otolaryngology,26.0,5058451,0.5139913384551911
424,2016,เขตสุขภาพที่ 7,Pathology,31.0,5058451,0.612835826619651
425,2016,เขตสุขภาพที่ 7,Pediatrics,135.0,5058451,2.6688011804404153
426,2016,เขตสุขภาพที่ 7,Physician,2109.0,5058451,41.692605107769154
427,2016,เขตสุขภาพที่ 7,Preventive Medicine,24.0,5058451,0.4744535431894072
428,2016,เขตสุขภาพที่ 7,Psychiatry,27.0,5058451,0.5337602360880831
429,2016,เขตสุขภาพที่ 7,Radiology,62.0,5058451,1.225671653239302
430,2016,เขตสุขภาพที่ 7,Rehabilitation Medicine,27.0,5058451,0.5337602360880831
431,2016,เขตสุขภาพที่ 7,Surgery,139.0,5058451,2.7478767709719834
432,2016,เขตสุขภาพที่ 8,Anesthesiology,48.0,5534128,0.8673453161907351
433,2016,เขตสุขภาพที่ 8,Emergency Medicine,10.0,5534128,0.1806969408730698
434,2016,เขตสุขภาพที่ 8,Family Medicine,34.0,5534128,0.6143695989684373
435,2016,เขตสุขภาพที่ 8,General Practitioner,181.0,5534128,3.2706146298025636
436,2016,เขตสุขภาพที่ 8,Gynecology,81.0,5534128,1.4636452210718653
437,2016,เขตสุขภาพที่ 8,Internal Medicine,186.0,5534128,3.3609631002390983
438,2016,เขตสุขภาพที่ 8,Neurosurgery,11.0,5534128,0.19876663496037678
439,2016,เขตสุขภาพที่ 8,Ophthalmology,35.0,5534128,0.6324392930557443
440,2016,เขตสุขภาพที่ 8,Orthopedic,41.0,5534128,0.7408574575795862
441,2016,เขตสุขภาพที่ 8,Otolaryngology,23.0,5534128,0.41560296400806057
442,2016,เขตสุขภาพที่ 8,Pathology,4.0,5534128,0.07227877634922793
443,2016,เขตสุขภาพที่ 8,Pediatrics,64.0,5534128,1.1564604215876468
444,2016,เขตสุขภาพที่ 8,Physician,1506.0,5534128,27.212959295484314
445,2016,เขตสุขภาพที่ 8,Preventive Medicine,16.0,5534128,0.2891151053969117
446,2016,เขตสุขภาพที่ 8,Psychiatry,12.0,5534128,0.21683632904768377
447,2016,เขตสุขภาพที่ 8,Radiology,37.0,5534128,0.6685786812303582
448,2016,เขตสุขภาพที่ 8,Rehabilitation Medicine,8.0,5534128,0.14455755269845585
449,2016,เขตสุขภาพที่ 8,Surgery,103.0,5534128,1.861178490992619
450,2016,เขตสุขภาพที่ 9,Anesthesiology,51.0,6753098,0.7552089426215939
451,2016,เขตสุขภาพที่ 9,Emergency Medicine,17.0,6753098,0.25173631420719794
452,2016,เขตสุขภาพที่ 9,Family Medicine,96.0,6753098,1.4215697743465296
453,2016,เขตสุขภาพที่ 9,General Practitioner,236.0,6753098,3.4946923619352184
454,2016,เขตสุขภาพที่ 9,Gynecology,119.0,6753098,1.7621541994503855
455,2016,เขตสุขภาพที่ 9,Internal Medicine,210.0,6753098,3.109683881383033
456,2016,เขตสุขภาพที่ 9,Neurosurgery,13.0,6753098,0.19250424027609253
457,2016,เขตสุขภาพที่ 9,Ophthalmology,40.0,6753098,0.592320739311054
458,2016,เขตสุขภาพที่ 9,Orthopedic,85.0,6753098,1.2586815710359898
459,2016,เขตสุขภาพที่ 9,Otolaryngology,44.0,6753098,0.6515528132421594
460,2016,เขตสุขภาพที่ 9,Pathology,24.0,6753098,0.3553924435866324
461,2016,เขตสุขภาพที่ 9,Pediatrics,103.0,6753098,1.525225903725964
462,2016,เขตสุขภาพที่ 9,Physician,2360.0,6753098,34.946923619352184
463,2016,เขตสุขภาพที่ 9,Preventive Medicine,43.0,6753098,0.6367447947593831
464,2016,เขตสุขภาพที่ 9,Psychiatry,35.0,6753098,0.5182806468971722
465,2016,เขตสุขภาพที่ 9,Radiology,53.0,6753098,0.7848249795871465
466,2016,เขตสุขภาพที่ 9,Rehabilitation Medicine,21.0,6753098,0.31096838813830335
467,2016,เขตสุขภาพที่ 9,Surgery,129.0,6753098,1.910234384278149
468,2017,เขตสุขภาพที่ 1,Anesthesiology,105.0,5870510,1.7886009903739197
469,2017,เขตสุขภาพที่ 1,Emergency Medicine,36.0,5870510,0.6132346252710582
470,2017,เขตสุขภาพที่ 1,Family Medicine,142.0,5870510,2.4188699107913965
471,2017,เขตสุขภาพที่ 1,General Practitioner,241.0,5870510,4.105265130286806
472,2017,เขตสุขภาพที่ 1,Gynecology,147.0,5870510,2.504041386523488
473,2017,เขตสุขภาพที่ 1,Internal Medicine,311.0,5870510,5.297665790536086
474,2017,เขตสุขภาพที่ 1,Neurosurgery,29.0,5870510,0.4939945592461302
475,2017,เขตสุขภาพที่ 1,Ophthalmology,63.0,5870510,1.0731605942243518
